name,primary,secondary,tertiary,common_name,material,specifications,enterprise
C0101070070000311452,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏百纳医疗科技有限公司
C0101070070000311492,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏柯汇医疗科技有限公司
C0101070070000311774,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,浙江朗特医疗科技有限公司
C0101070070000312037,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,浙江医高医疗科技有限公司
C0101070070000312308,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏格里特医疗科技有限公司
C0101070070000314597,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,南京金石医疗科技有限公司
C0101070070000315753,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,新光维医疗科技（苏州）股份有限公司
C0101070070000316049,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,安徽康昕医疗器械有限公司
C0101070070000317165,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,浙江首鼎医学科技有限公司
C0101070070000317657,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,苏州越众生物科技有限公司
C0101070070000317660,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,联赢佳士比医疗科技（浙江）股份有限公司
C0101070070000319601,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,湖南唯德康医疗科技有限公司
C0101070070000321240,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,北京赛舒特医疗器械有限公司
C0101070070000322404,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏科威琦医学科技有限公司
C0101070070000400841,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州法兰克曼医疗器械有限公司
C0101070070000402277,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏常美医疗器械有限公司
C0101070070000402601,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州洛克曼医疗器械有限公司
C0101070070000404937,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,南微医学科技股份有限公司
C0101070070000405600,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏安特尔医疗科技有限公司
C0101070070000408041,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏唯德康医疗科技有限公司
C0101070070000408196,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏康进医疗器材有限公司
C0101070070000408610,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,普昂（杭州）医疗科技股份有限公司
C0101070070000408929,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,上海埃尔顿医疗器械有限公司
C0101070070000410148,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,上海威尔逊光电仪器有限公司
C0101070070000410602,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州智力微创医疗器械有限公司
C0101070070000411323,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州市久虹医疗器械有限公司
C0101070070000411452,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏百纳医疗科技有限公司
C0101070070000411492,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏柯汇医疗科技有限公司
C0101070070000411774,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江朗特医疗科技有限公司
C0101070070000412037,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江医高医疗科技有限公司
C0101070070000412308,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏格里特医疗科技有限公司
C0101070070000413892,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,西安高通医学发展有限公司
C0101070070000414122,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州优脉瑞医疗科技有限公司
C0101070070000414597,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,南京金石医疗科技有限公司
C0101070070000416049,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,安徽康昕医疗器械有限公司
C0101070070000417165,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江首鼎医学科技有限公司
C0101070070000417657,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州越众生物科技有限公司
C0101070070000419329,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,中山市顺通医学科技有限公司
C0101070070000419374,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏真由美生物科技有限公司
C0101070070000419601,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,湖南唯德康医疗科技有限公司
C0101070070000421240,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,北京赛舒特医疗器械有限公司
C0101070070000422404,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏科威琦医学科技有限公司
C0101070070000501105,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,常州贺利氏微创医疗器械有限公司
C0101070070000503607,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江创想医学科技有限公司
C0101070070000504937,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,南微医学科技股份有限公司
C0101070070000505600,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏安特尔医疗科技有限公司
C0101070070000506087,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,安瑞医疗器械（杭州）有限公司
C0101070070000507834,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,奥林巴斯贸易（上海）有限公司
C0101070070000508041,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏唯德康医疗科技有限公司
C0101070070000508196,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏康进医疗器材有限公司
C0101070070000508610,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,普昂（杭州）医疗科技股份有限公司
C0101070070000508779,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,杭州康生医疗器械有限公司
C0101070070000508929,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,上海埃尔顿医疗器械有限公司
C0101070070000510148,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,上海威尔逊光电仪器有限公司
C0101070070000511325,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,波科国际医疗贸易（上海）有限公司
C0101070070000511492,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏柯汇医疗科技有限公司
C0101070070000511544,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,扬州发特利医疗器械科技有限公司
C0101070070000511774,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江朗特医疗科技有限公司
C0101070070000512037,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江医高医疗科技有限公司
C0101070070000512308,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏格里特医疗科技有限公司
C0101070070000514597,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,南京金石医疗科技有限公司
C0101070070000515475,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,恒辉（威海)医疗科技有限公司
C0101070070000515753,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,新光维医疗科技（苏州）股份有限公司
C0101070070000516049,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,安徽康昕医疗器械有限公司
C0101070070000516587,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,成都安捷畅医疗科技有限公司
C0101070070000517117,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,湖南科医智投生物科技有限公司
C0101070070000517165,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江首鼎医学科技有限公司
C0101070070000517657,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,苏州越众生物科技有限公司
C0101070070000519601,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,湖南唯德康医疗科技有限公司
C0101070070000521240,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,北京赛舒特医疗器械有限公司
C0101070070000522404,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏科威琦医学科技有限公司
C0101070070000523435,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,无锡韦德健康科技有限公司
C0101070070000600841,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,苏州法兰克曼医疗器械有限公司
C0101070070000601564,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,江苏三联星海医疗器械有限公司
C0101070070000602277,01-非血管介入治疗类材料,01-呼吸介入材料,07-呼吸活检钳,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,江苏常美医疗器械有限公司
